page_path,tot,money_diff%,early_diff%,services_diff%,scaleups_diff%,others_diff%
/articles/bessemer-upvest-42m-series-b/,227,0.1024735028,0.0631543277,0.1556424881,-0.3706355183,-0.2175249975
/articles/europe-gaming-early-stage-investors/,227,0.1657301792,0.3466621484,0.3482495694,-1,-0.4309272709
/articles/fintech-juni-raises-series-b/,227,0.1115101709,-0.007722627477,0.01118717707,-0.01099867163,-0.2175249975
/articles/personio-hr-system-tech/,227,0.03921682643,0.2049082381,-0.0851163636,1.247730292,-0.3953602253
/articles/steve-wozniak-efforce-climate-startup/,227,-0.3132132277,1.338939521,-0.2295716746,0.1688197517,-0.004122724079
/articles/blood-test-startup-aware-raises-15m/,226,0.08919839754,0.3526208305,0.6927690944,-0.4581577598,-0.5177203047
/articles/dear-sifted-cto-walked-out-during-fundraise/,226,0.01658517104,0.5661925406,0.1123911191,-0.2775436797,-0.3033737734
/articles/mixed-signals-early-stage-funding-europe/,226,0.1255050108,-0.003332019634,0.3058504442,0.1739915205,-0.3926848281
/articles/street-fleet-lays-off-100-riders/,225,-0.1612365525,0.787674314,0.1659148657,0.9955849026,-0.3361608539
/articles/tessa-olio-founder-brand/,225,-0.5988522643,2.682609087,0.1173350797,0.08850085596,-0.2285112627
/articles/crypto-winter-europe-vc-investors/,223,0.02106244397,-0.278517093,0.4704643766,-0.6339122682,0.04994556492
/articles/europe-female-fintech-founder-executives/,223,-0.1997078142,-0.02599807556,0.5684953351,0.6473947932,0.06804807466
/articles/infarm-lay-offs-vertical-farming/,223,-0.08932268511,0.9480038489,-0.06870589479,0.006741262514,-0.2758996104
/articles/climate-tech-startups-big-oil-gas/,222,-0.05749994519,0.1233358865,0.3786155507,-0.5403290304,0.0183069443
/articles/company-builders-reverse-ageing/,222,-0.1037009283,0.44946566,0.7232694384,-0.4483948365,-0.1999016866
/articles/crypto-exclusive-members-club/,221,0.02102082062,0.2740212871,0.4343126884,0.1082022289,-0.3606783325
/articles/investment-european-industrial-tech-2022/,221,-0.2481573957,0.5652261527,0.9289032705,0.01585204317,-0.1414823322
/articles/monzo-staff-form-a-union-news/,220,-0.421899699,1.157397865,0.5402000357,0.5770893083,-0.06418253057
/articles/active-investment-sidekick-pre-seed/,218,-0.1154842983,1.509304312,0.4540509364,-1,-0.5000219672
/articles/atom-bank-four-day-week-fintech/,218,-0.2001719718,0.4760613602,0.2033524991,0.8724211972,-0.09263245904
/articles/hypernova-fund/,218,0.4396904507,-0.1881662519,-0.3983237505,-1,-0.4259511476
/articles/slush-alumni-startup-europe/,218,0.1197592394,0.6236674962,-0.1977650006,0.02983165844,-0.4815042623
/articles/german-bank-nuri-files-insolvency/,217,-0.1586737109,0.4087203119,-0.294809557,-0.5297375334,0.3208158374
/articles/carbon-storage-paebbl-seed-round/,216,0.1396242493,0.5642150247,0.01207887652,-1,-0.364568385
/articles/estonia-superangel-50m-fund/,216,0.2345929367,-0.4413517769,0.7205340901,-0.05512078476,-0.495392541
/articles/entrepreneur-first-158m-raise-stripe-founders/,215,0.03043234446,0.1973260522,0.6776972632,-0.4304355986,-0.3240607061
/articles/eu-startups-diversity-quotas/,215,-0.1508474198,-0.1394219,0.9318938182,-0.2405807982,0.07023721538
/articles/hokodo-b2b-bnpl-40m-series-b/,215,0.0781375456,0.01024385651,-0.03405309088,0.8036206043,-0.3052846146
/articles/six-cee-bootstrapped-startups/,215,0.02089130424,-0.3265040957,0.6776972632,-0.3355081984,-0.06119542511
/articles/startup-founder-couples/,215,0.03997338469,0.4218246869,0.5251793302,0.8036206043,-0.6432542615
/articles/uk-tech-job-listings-down/,215,-0.284421983,0.6837397609,1.338608306,0.9934754048,-0.4742694381
/articles/how-to-prepare-for-a-fundraise/,213,-0.4221623525,2.399099048,0.6421336137,-1,-0.4124758224
/articles/qonto-bank-buys-penta/,213,0.1845671774,0.2841040847,-0.281566544,0.2456435852,-0.450380608
/articles/how-to-ask-for-pay-rise/,212,-0.1581832196,0.7075662669,0.2374096453,1.69557995,-0.4668298546
/articles/klarna-2022-losses-triple-valuation-drop/,212,0.09339420898,0.2901611794,-0.1750602365,0.15524855,-0.2954537365
/articles/startups-hiring-less-remote-roles/,211,-0.4458509575,1.592551375,0.7095019507,1.321447323,-0.4451709455
/articles/founder-honesty-james-routledge/,209,-0.3129538019,1.578869884,0.4120679445,0.4647888313,-0.4205464586
/articles/heroes-amazon-solid-capital/,209,0.2268682109,0.6550955969,-0.2155178086,0.07417847627,-0.7102732293
/articles/seed-stage-startup-career/,209,0.1581635911,-0.4996222614,0.8827572593,0.07417847627,-0.4012313405
/articles/sifted-startup-dictionary-definitions/,209,-0.05776521399,0.0007554772098,1.353446574,-0.5117370562,-0.2853406322
/articles/startup-founder-parents/,209,-0.04795026831,1.078492145,-0.4770118724,0.56244142,-0.3819162225
/articles/employee-equity-ledgy-22m-series-b/,208,-0.08282163784,0.7404040797,0.3663064833,0.07934279587,-0.3595366866
/articles/private-jet-climate-green/,207,-0.2864961222,1.13743668,-0.2079382706,-0.6056156319,0.1896059903
/articles/intesa-sanpaolo-italy-vc-startups-news/,205,-0.05939305865,1.001323195,-0.200210839,0.0951380563,-0.3304720544
/articles/vc-funds-use-venture-partners/,205,0.06068442323,0.7658734077,0.2263433801,-0.004419948822,-0.5864680336
/articles/gen-z-investors/,204,0.06588385668,0.4984917044,-0.3034515967,-1,-0.06993919321
/articles/formance-y-combinator-pre-seed/,203,0.3843908368,-0.3659480266,-0.7307770476,0.7091608268,-0.4431917694
/articles/next-uk-prime-minister-startups/,203,0.06102947346,-0.009293791508,0.2922701714,0.3070053381,-0.2841037035
/articles/revolut-storonsky-fundraise-interview/,203,-0.2320167621,0.7832711753,-0.1384865524,0.8096996989,-0.04547160464
/articles/b2b-fund-visionaries-club-raises-400m/,202,0.06628209462,0.3540305448,0.4068898442,0.01036589352,-0.4604197468
/articles/how-to-hire-early-stage-startup-team/,202,-0.1875945946,0.6726259671,0.9480013227,-1,-0.1206840318
/articles/unconventional-ventures-30m-fund/,202,0.2389182433,-0.004389305327,0.1363341049,-1,-0.3205285701
/articles/ai-investment-report-news/,201,-0.2141695475,1.001127963,0.794551799,-0.5938429642,-0.2568964783
/articles/daye-raises-10m-cbd-tampon/,200,0.005148587862,1.172024291,-0.18021611,-0.3877182685,-0.4550239443
/articles/five-things-scale-up-france-london/,200,-0.1076742128,-0.1151012146,1.514003929,-0.3877182685,-0.212812364
/articles/bereal-what-am-i-missing-here/,199,-0.07226568652,0.1723190853,0.4830261326,-0.1795219679,-0.08714228522
/articles/elderly-care-birdie-raise/,199,-0.08257384556,0.8595406181,-0.3408772744,-0.1795219679,-0.1074280122
/articles/startups-climate-risk/,199,-0.1238064817,1.102089394,-0.5605848496,-0.5897609839,0.01428634976
/articles/scout-programmes-europe-vc-angels/,198,0.502231965,-0.02490491964,-0.5583655812,-1,-0.5718482166
/articles/seed-round-extension/,198,0.2846673355,0.3813846972,-0.1719354647,-1,-0.490295496
/articles/active-deeptech-vc-investors-2021/,197,0.2391244375,-0.01995519842,0.1096905448,-1,-0.3032831023
/articles/alven-vc-fund-350m/,197,0.4265550247,-0.1424607986,-0.3341856731,-1,-0.4467248165
/articles/patagonia-exit-startup-learnings/,197,-0.0003702016495,0.7150784028,0.05420601757,-0.5855961208,-0.2622997554
/articles/smart-city-startups-investors/,197,-0.04202144325,0.9192544031,0.2206595993,-0.06759127187,-0.4467248165
/articles/alternative-fundraising-options/,196,0.004729950383,0.8469594315,-0.05195060342,-0.1669636306,-0.3821133155
/articles/soonicorns-chill-downturn-brnd/,196,-0.1627250413,0.1081756589,0.5057255122,1.7073682,-0.2585359786
/articles/polish-deeptech-startups-investors/,195,0.3465098822,0.2788747015,-0.1591960103,-1,-0.5652612661
/articles/startup-pivot-europe-us/,194,-0.2069625069,1.031866939,0.1268507079,-0.3687817201,-0.08442357954
/articles/startups-gender-pay-gap/,193,-0.3729114235,0.3338088146,1.71845435,0.9034665227,-0.2470106311
/articles/ziglu-valuation-robinhood-acquisition/,193,0.1053764739,0.4171718655,-0.09384854994,0.7977183826,-0.5398398301
/articles/future-of-work-soonicorns-unicorns/,192,-0.2521215864,1.094930837,0.1955181729,0.3818858523,-0.2010381899
/articles/klarna-end-layoffs-sifted-summit/,192,-0.3910132918,0.7178432861,0.6509536673,1.125978234,-0.05386101437
/articles/discounted-groceries-startup-motatos-raises-e38m-series-c/,191,-0.02266779041,0.3898933802,0.1445499337,-0.1451563958,-0.1757197528
/articles/location-based-pay-remote-work-startups/,191,-0.1730265919,0.6426012676,1.002962384,0.06855450519,-0.3659382714
/articles/vc-general-partners-europe/,191,0.181390583,-0.1576403756,-0.3132700398,-0.3588672969,-0.09117818902
/articles/climate-tech-gigacorns-investors/,190,-0.0607096977,0.5665672278,-0.2521269776,-0.3554929142,-0.001408396917
/articles/esg-regulations-sfdr-startups-europe-brnd/,190,-0.1038954587,0.6935861922,0.09304518664,-0.4629107619,-0.08639491633
/articles/digital-nomad-villages-nomadx/,189,-0.3162254504,0.2769102243,0.1566615732,0.07986196027,0.4096970283
/articles/elon-musk-carbon-removal-startup-funding/,189,0.0745028636,-0.1487265171,0.09882849451,-0.02812423575,-0.1029200729
/articles/epoch-biodesign-enzyme-plastic-waste/,189,-0.02317921491,0.7025469657,-0.2481699774,-1,-0.01748388935
/articles/carta-europe-acquisitions/,188,-0.1707415037,1.396244293,-0.2441708816,0.1941664976,-0.3128749494
/articles/crypto-api-provider-pile-pre-seed/,188,0.1784199684,-0.3153587734,-0.302311583,-0.5657576373,0.03068757584
/articles/uk-currency-tech-impact/,188,-0.02889465567,0.4120725299,0.8605024453,-1,-0.2699296338
/articles/unicorn-nation-policy-failure-macron-france/,188,-0.2252979837,1.011133603,0.8023617439,-1,-0.1625663446
/articles/sorare-gambling-nfts-fantasy-football/,187,0.217630615,-0.3547164909,0.2274838994,-0.454294357,-0.2444380293
/articles/vcs-invest-diaspora-founders/,187,0.06405558248,0.0754725151,0.05212905666,-1,0.01461178923
/articles/claret-venture-debt-startup-europe/,186,0.1469766638,-0.2647468547,0.410380886,-0.5610883645,-0.1969687749
/articles/cto-challenges/,186,-0.3051968287,0.4272561055,1.644464161,-0.0124488202,-0.2186723215
/articles/europe-climate-vcs-cop26/,186,0.3124059903,0.03800444038,0.1165515347,-1,-0.479114881
/articles/greece-unicorns-tech-unknown/,186,0.1580052856,0.2975055505,0.175317405,-1,-0.3271900547
/articles/cocoa-ventures-vc-fund-angel/,185,0.3305883127,0.0001313053945,-0.2909977168,-1,-0.3453741072
/articles/europe-sustainability-twitter/,184,0.003364828168,0.3553291674,-0.1089305544,-0.4453969824,-0.05660344621
/articles/timberhub-digitise-the-timber-trade/,184,0.07025581671,0.5302103503,-0.3465490732,0.4419678459,-0.3637558126
/articles/us-carta-acquires-capdesk/,184,0.2151862919,0.3990494631,-0.5247629623,-0.4453969824,-0.3418163578
/articles/cfo-startup-downturn/,183,-0.204131262,0.5385721555,1.209982071,0.8959543598,-0.4926351232
/articles/europe-climate-tech-investors/,183,0.3227114238,-0.6483263645,-0.1637905676,-1,-0.05144827378
/articles/silicon-valley-bank-invests-founders-forum/,182,0.04820384247,0.414423633,0.02097627324,-0.4393024437,-0.2236808323
/articles/europe-microdosing-companies/,181,-0.1160041735,0.1555684792,0.3889524471,0.2403497323,-0.04096703924
/articles/project-a-ventures-raises-largest-fund/,181,0.1899943818,0.2889033037,-0.2149399212,-0.210686534,-0.397816513
/articles/snaps-decision-shut-down-zenly/,181,-0.07067105418,0.4222381283,-0.2149399212,0.1275906657,-0.01866394713
/articles/eileen-burbidge-fertifa/,180,0.3105678867,0.1172964462,-0.3320279415,-1,-0.3496170528
/articles/demo-day-deliver-a-winning-pitch-to-investors/,179,-0.07174739919,0.348245991,0.5265994227,-0.429905278,-0.1430130305
/articles/economic-downturn-corporate-innovation/,179,-0.1290469425,0.393187524,0.4044714689,-0.5439242224,0.01485299018
/articles/18-female-cvc-partners/,178,0.3022447882,-0.5480598644,0.412361758,-1,-0.2742724185
/articles/2xn-quantum-opportunities/,178,0.09480756532,-0.4576718373,1.763316483,-1,-0.41034634
/articles/employee-benefits-energy-bills-cost/,178,-0.1932996887,1.440476732,0.5351758239,0.03193550249,-0.5464202616
/articles/gaming-investments-2022/,178,0.1524290161,-0.5480598644,0.412361758,-0.08272399779,-0.1608774839
/articles/proximie-softbank-80m-surgery/,178,0.1293804358,0.2654323796,-0.01748747268,-0.1973834981,-0.3423093793
/articles/women-c-suite-roles/,178,-0.3200668805,0.5365964609,1.210653186,1.866487507,-0.4557043139
/articles/career-development-at-startups/,176,-0.2190983837,1.148256349,0.9873548848,-0.4201877543,-0.4265824329
/articles/greek-deeptech-startups-to-watch-according-to-investors/,175,0.113575695,0.1951879699,0.9987111984,-0.183624358,-0.6539834567
/articles/pollen-administration-restructuring/,173,-0.1581272887,0.4880063654,0.6427268701,1.123520456,-0.3933043267
/articles/swedish-solar-energy-startup-sunroof-15m/,173,0.04344786755,-0.5349980108,0.8954540809,-0.292159848,-0.08995649012
/articles/tech-startup-acquisitions-europe/,173,-0.09884047803,-0.1629964195,0.453181462,1.359467173,-0.159959837
/articles/tech-stock-crash-europe-startups/,173,0.5177423528,-0.3954974141,-0.05227295956,-0.4101332067,-0.7199866123
/articles/europe-deeptech-startups-corporates-bcg/,172,0.03758812463,0.07572262499,-0.1738611961,-0.4067037486,0.03268503238
/articles/omio-german-unicorn-80m-series-e/,172,-0.05782227763,0.6369692119,0.9700233015,-0.5253629989,-0.4601873694
/articles/what-you-missed-at-web-summit/,172,-0.2963482833,0.4031164674,0.2074336364,-0.2880444983,0.3612666336
/articles/benelux-startup-funding/,171,-0.1482808242,1.258114923,0.3423361941,-0.6419405079,-0.3389937379
/articles/europe-university-spinout-problem-key-takeaways-sifted-summit/,171,-0.1002966453,0.03496933968,1.045464677,-1,-0.008490606868
/articles/investment-spanish-startups-record-2022/,171,0.007667757255,0.1290574615,0.5980192787,-0.2838810158,-0.2445642719
/articles/running-startup-as-siblings/,170,-0.2880700278,1.271397952,0.9932000462,-0.2796685512,-0.3825979325
/articles/war-ukraine-vc-central-eastern-europe/,170,0.158394531,-0.1955465587,0.1573419623,-1,-0.07389689877
/articles/all-iron-ventures-fund-of-funds/,169,0.5658032585,-0.2859880699,-0.6766138501,-1,-0.5222651276
/articles/cathay-innovation-vc-fund/,169,0.2866290341,-0.1431856838,0.1641901396,-1,-0.3550579222
/articles/female-angel-investors-in-the-uk/,169,-0.4295135415,0.9992334044,0.7462852094,-0.51693749,0.1704504375
/articles/founders-vc-term-sheets-downturn-brnd/,169,0.09242087801,0.2852214743,0.03483567966,-1,-0.1400772296
/articles/startup-layoffs-new-job/,169,-0.3445474732,0.808830223,0.7462852094,1.41531255,-0.2833976914
/articles/2021-female-founders-uv-report/,168,-0.1697023327,0.9153653364,1.147053045,-1,-0.3512189813
/articles/agritech-startups-cropt-ecorobotix-farming/,168,-0.01096895509,0.8195970696,-0.02406679764,-1,-0.1830164949
/articles/mental-health-startups/,168,0.111133643,0.5322922691,0.4313686968,-1,-0.4473346878
/articles/therapist-platform-unobravo-raises-17m/,168,0.5384927365,-0.5690427993,-0.2192534381,-1,-0.495392541
/articles/worth-sacrificing-your-marriage-for-your-startup/,168,-0.3772767495,1.442090804,0.7566797642,0.5792981169,-0.3752479079
/articles/andreessen-horowitz-stoik-insurtech/,167,0.3757380159,-0.1810952993,-0.7381927697,0.2221192245,-0.4198525022
/articles/bold-bets-prepare-for-series-a/,167,-0.2998476169,1.601226696,0.4399397668,-1,-0.1781243781
/articles/eqt-carolina-brochado/,167,0.03180351192,-0.229266164,1.225361458,-0.0223046204,-0.3956796898
/articles/headline-vc-raises-320m/,167,0.1177871379,0.5414676719,-0.2800301166,-0.2667284653,-0.347334065
/articles/smartex-series-a-clothes-fashion-news/,167,-0.02961336379,1.167688914,0.1781325365,0.2221192245,-0.6374078139
/articles/decacorn-predictions-vc-2022/,165,0.08160701477,-0.1711691817,-0.1388128833,1.72125214,-0.363888779
/articles/five-ways-to-build-b2b-business/,165,-0.4032513022,2.120304257,-0.3375483717,-0.01045376731,-0.1436964332
/articles/glovo-antitrust-eu-delivery-hero/,165,-0.167038276,0.4138878665,-0.0063225576,0.8553991863,-0.04583316843
/articles/how-do-vcs-feel-sustainable-startups-brnd/,165,0.1810651311,0.3651331125,-0.3375483717,-1,-0.2170938818
/articles/loran-nordgren-innovation-cvc/,164,0.1757586767,-0.6566357263,0.4662801284,-0.2533149616,-0.13847507
/articles/platform-startups-marketplaces-brnd/,164,-0.136943099,0.5206132122,0.1996837414,0.3689225704,-0.13847507
/articles/heatwave-cooling-tech/,162,-0.1009630922,-0.1558204628,0.07955080162,0.007871162921,0.2459443432
/articles/junto-edtech-fundraise/,162,-0.01232565063,0.191782876,1.496461229,0.5118067444,-0.7258922445
/articles/pitch-layoffs-news-tiger/,162,-0.1009630922,0.9366471735,0.4843823522,0.007871162921,-0.451784489
/articles/go-to-market-gtm-2023/,161,-0.3247195442,1.148540247,0.5614931238,0.9014960605,-0.3230111109
/articles/klarna-little-brother-b2b-bnpl/,161,-0.006191027339,-0.0006789549124,0.2220380969,0.9014960605,-0.2477901232
/articles/market-one-capital-raises-a-fresh-e80m-fund-to-invest-in-marketplace-startups/,160,-0.1922913133,1.312803644,0.09304518664,-1,-0.1169369467
/articles/portugal-crypto-tax/,160,0.05130336996,0.4580718623,-0.2485314342,-0.2346478357,-0.1926280656
/articles/climate-tech-investment-cee-rises-funding-gap-remains/,159,0.05791534084,0.2142693454,0.5123895664,-0.4865562,-0.3144955274
/articles/noala-speech-therapy-raise/,159,0.07081674743,0.1636747893,0.9248594482,-0.2298343,-0.5176079637
/articles/startup-san-francisco-to-lisbon/,159,-0.3807324834,1.630916915,1.131094389,-1,-0.2891064728
/articles/yvonne-bajela-localglobe-partner/,159,0.04501393424,0.2648639014,0.7873694876,-0.35819525,-0.4414408001
/articles/cybersecurity-startups-watch/,158,0.1944416182,-0.3890227028,0.1068812017,-0.2249598336,-0.1824081677
/articles/czech-woltair-renewable-energy-heat-pumps/,157,0.1889837709,0.5371721808,-0.3037928748,-1,-0.3314754683
/articles/lab-space-uk-biotech-startups/,157,-0.5557643054,1.203280126,1.297483513,-0.4800155147,0.1056367255
/articles/machine-learning-full-stack/,157,-0.1899231451,1.715670853,-1,0.94994182,-0.3057629863
/articles/agritech-startups-to-watch/,156,0.2623530146,-0.3296221323,-0.2993300086,-1,-0.04253969317
/articles/contactless-cards-payments-tech-brnd/,156,-0.329374961,1.165836188,0.471406982,0.4391237278,-0.1978035267
/articles/anaphite-battery-tech-graphene-lithium-ion/,155,0.2440285353,-0.3252971138,0.1283047088,-0.4733060374,-0.2707608334
/articles/bezero-50m-carbon-offset-market/,155,0.1646224586,0.1418048844,0.1988237531,-0.2099590562,-0.4270263691
/articles/fintech-neobank-economy-market-crash-brnd/,155,-0.3647513862,0.5051064386,0.6924570632,0.448408397,0.1199030058
/articles/health-platform-cara-care-7m-raise/,155,0.1910911509,-0.2214966697,0.3398618417,-1,-0.1926280656
/articles/foodhack-raises-1m-angellist/,154,0.02566182435,-0.2164414533,0.2775852831,-0.07230040686,-0.03010514373
/articles/how-to-structure-your-cap-table/,154,-0.200782994,1.507387349,0.7034470441,-1,-0.4233057611
/articles/opinion-piece-guide-sifted/,154,-0.200782994,-0.1119669804,1.697124487,-1,0.02232160526
/articles/selling-startup-acquisition-ready/,154,-0.2407438443,1.35067564,-0.4321843186,-0.4698859468,0.04853497975
/articles/sifted-summit-funding-challenge/,154,-0.08090044312,1.455150113,0.7034470441,-0.07230040686,-0.8165063785
/articles/fat-llama-acquisition/,153,-0.04807856825,0.4196237199,0.5716989612,0.06715770192,-0.3403824065
/articles/amazon-aggregators-perch-sellerx-lawsuit/,152,-0.1227892292,2.54594609,-0.4966239272,-1,-0.6547422649
/articles/alt-cheese-startups/,151,0.2226432343,-0.7868997507,0.1581935752,0.7570998916,-0.2514432396
/articles/babylon-reverse-share-split/,151,-0.008300487715,1.610478055,-0.2761290155,-0.05386928911,-0.6791899598
/articles/down-rounds-boardroom-conflict-startups/,151,-0.2528291346,1.290827681,0.4477419691,0.08129224101,-0.3316457497
/articles/downturn-fundraise-scale-stage-brnd/,151,-0.2120743601,0.9179022441,0.6649032644,-0.3241923494,-0.2247090696
/articles/inside-saltpay/,151,-0.04905526219,-0.1475990026,-0.6380645077,1.162584482,0.1763034806
/articles/european-gigafactory-batteries-startups/,150,0.1487412433,-0.08828609987,0.5302632613,-0.183624358,-0.4079272481
/articles/florence-care-startup-raise/,150,0.03933731534,0.2334952767,0.02017550753,-0.319686965,-0.13880327
/articles/how-to-build-capital-efficient-organisation/,150,-0.1521195585,0.8770580297,1.113220694,0.08850085596,-0.569401635
/articles/odilo-raise/,150,0.05301280633,0.3407557355,-0.1984335298,-0.04756175104,-0.1926280656
/articles/yulife-insurance-120m-series-c/,150,0.08036378831,0.6089068826,0.02017550753,-0.455749572,-0.3810148503
/articles/french-vc-elaia-77m-deeptech-fund-inria/,149,0.3491927354,-0.2441377062,0.02702232302,-1,-0.3768605875
/articles/microverse-remote-coding-school-valuation/,149,0.307890917,-0.29812787,-0.04633641434,0.09580623083,-0.4581396413
/articles/3-lessons-from-a-serial-founder/,148,-0.265404369,1.500328263,-0.03989274146,-1,-0.01806116086
/articles/europe-startup-secondary/,148,0.3167280177,-0.4020954153,-0.409164764,0.3790129087,-0.3453741072
/articles/rodeo-gig-economy-workers-app/,148,0.01180152943,0.1958091695,0.181670472,-0.03469096389,-0.181717634
/articles/wolt-acquisition-7bn-doordash/,148,0.02566182435,0.521938943,-0.03989274146,1.206420654,-0.5363066593
/articles/europe-bootstrapped-startups-investment/,147,-0.09295212813,0.9153653364,-0.03336139957,-0.4446424204,-0.1761510873
/articles/ophelos-debt-collection-fintech/,147,0.21404869,0.2039439257,-0.2564318458,-0.4446424204,-0.3409208699
/articles/the-rise-and-fall-and-rise-of-subscription-models/,147,-0.4278621116,0.9700900603,0.04099541585,0.5272333438,0.235773369
/articles/active-healthtech-investors-europe/,146,0.2785647399,0.0468914647,-0.3262050219,-1,-0.2534574579
/articles/charles-raises-20m-series-a/,146,0.1380631202,-0.1184071876,-0.1764728046,0.2581131469,-0.1981580103
/articles/vc-tech-slowdown-black-goose-memo/,146,0.1521132821,-0.008208086074,-0.1764728046,0.6774841958,-0.364056353
/articles/bootstrap-decision-questions/,145,0.1742059506,0.1650705012,0.80917824,-0.2962278949,-0.6659150616
/articles/cornerstone-vc-fundraise/,145,0.04688241382,0.5534273349,-0.09541088002,-1,-0.1369472425
/articles/fertility-startups-to-watch/,145,0.358117726,-0.2787658802,0.05535397331,-1,-0.3875109463
/articles/kranus-health-viagra-digital-therapy/,145,0.07517653311,0.886304621,0.35688368,-1,-0.526713004
/articles/lawyers-perk/,145,-0.1794705405,0.2205500489,0.8845606666,-0.1554734738,-0.05342600794
/articles/lender-ark-raises-3x-uplift/,145,0.2590883085,-0.05684768952,-0.02002845336,-0.1554734738,-0.4431917694
/articles/crypto-payments-startup-fung-regulation/,144,0.111133643,-0.1620276653,0.6699301463,0.1338550583,-0.4112912978
/articles/jobbatical-talent-relocation-raise-startup/,143,-0.05323523906,0.6876645622,0.3758610741,-0.4291079427,-0.2942553021
/articles/n26s-losses-2021-compliance-news/,143,-0.02454539782,0.4626426205,0.2229876214,0.284507129,-0.32248509
/articles/7-czech-startups-to-watch-vcs/,142,0.2423509422,-0.03692193648,0.8474003154,-1,-0.5735711614
/articles/cities-digital-nomads-europe-brnd/,142,-0.4077164113,1.096111079,-0.1532748554,-0.4250875761,0.3930008727
/articles/n26-employee-exodus/,142,-0.234365117,0.3029879683,0.3085752234,0.5810091658,0.08028639111
/articles/period-startup-support/,142,-0.1332435287,1.039459429,0.07765018401,-1,-0.09028514433
/articles/recruitment-teamtailor-raises-10m/,142,0.0834455891,0.4729429207,0.3085752234,0.5810091658,-0.6304283399
/articles/sifted-summit-tom-blomfield-steve-ohear/,142,-0.2632569994,1.322717683,0.3855502366,0.00609674186,-0.289285269
/articles/factorial-raises-120m-unicorn/,141,-0.3307738451,1.909725213,0.4728977692,0.01323217975,-0.4846562121
/articles/nordic-investors-impact/,141,-0.3453222398,1.738564907,0.3178558988,-1,-0.1124634764
/articles/poland-inovo-vc-fund-startups/,140,-0.003642799204,-0.2530075188,0.8737917485,-1,0.009214918009
/articles/scaling-economy-downturn-hiring/,140,-0.2966890347,1.930508965,0.63956778,-0.2710931768,-0.5674793209
/articles/brunch-delivery-hero-doreen-huber/,139,-0.07026338224,0.3311100108,0.8086359203,0.6151316658,-0.4481990376
/articles/chief-operating-officer-challenges/,139,-0.188325175,1.257099583,-0.05636386765,-0.1190190914,-0.2158617903
/articles/choice-qr-seed-round-sunday/,139,0.1953756514,-0.4791308653,0.4154541985,-0.2658492428,-0.2449039462
/articles/dalma-15m-pet-tech-insurance/,138,0.4418724197,-0.1255940855,-0.3663506164,-1,-0.4734530863
/articles/europe-risk-quantum-computing/,137,0.1379605642,-0.3540884778,0.4361177635,-1,-0.05708387223
/articles/how-to-find-perfect-angel-investors/,137,-0.3112343953,1.877242235,0.2765491231,-0.5530790281,-0.3222790332
/articles/sales-freemium-growth-scaling/,137,-0.4759392138,2.816749904,-0.1223724779,-0.4041053708,-0.3517451622
/articles/sifted-summit-london-2022/,137,-0.3711270566,0.409261503,2.430725768,0.1917892583,-0.4106774201
/articles/black-founders-fund-google/,136,0.08599487284,-0.2310371517,0.4466774529,-0.09958568901,-0.1985646239
/articles/crypto-bitpanda-layoffs-third-staff/,136,-0.07992101051,-0.4084901167,-0.3570322432,3.352002503,-0.1688818322
/articles/startup-pivot-part-2/,136,-0.06483774839,1.188586568,0.2859355137,-0.3997237927,-0.495392541
/articles/brunch-northzone-pj-parson-klarna/,135,0.1548192393,0.6684960264,-0.02840427854,-1,-0.4318493795
/articles/europe-techbio-startups-problem-bioreactors/,135,-0.0579106206,0.9664417454,0.2954609619,-1,-0.2823360583
/articles/gorillas-funding-struggles-layoffs/,135,-0.3010304604,1.085620033,-0.7571010696,2.477155512,-0.1627254014
/articles/norrsken-impact-hub-barcelona/,135,0.2459891792,-0.2253411306,0.1335283417,-1,-0.2225307298
/articles/climate-tech-not-for-profit-startup/,134,0.01035343891,0.5008459726,0.2235580447,-1,-0.1564770835
/articles/family-workcation-digital-nomad/,134,-0.2039639572,0.02057526135,0.1419875084,0.2184711074,0.2954101933
/articles/how-to-poach-talent/,134,-0.2805058844,0.6809474893,0.2235580447,1.589251103,-0.1866029019
/articles/layoffs-amazon-aggregators-downturn/,134,-0.004954946527,0.4408121337,0.1419875084,0.5230888843,-0.3673578126
/articles/poland-ramp-series-b-crypto-payments-news/,134,-0.0355717174,0.5608798115,1.120833944,-1,-0.4276094495
/articles/growing-startups-outside-berlin-munich/,133,-0.1979787238,1.056497519,-0.09597766518,-1,0.092683821
/articles/innovafeed-animal-feed-insects/,133,-0.1362847795,1.479894067,-0.01379381656,-0.07927559177,-0.4536580895
/articles/inside-europes-largest-cannabis-facility/,133,0.07964402563,0.4516453076,0.6436769724,-1,-0.4233057611
/articles/payments-tech-variable-recurring-payment-brnd/,133,-0.2596726681,0.0887339807,-0.1781615138,-0.07927559177,0.5479687464
/articles/self-set-salaries/,133,-0.1825552377,0.7540714134,1.465515459,0.07417847627,-0.5750674029
/articles/testgorilla-70m-hiring-skills-test/,133,0.03337356739,-0.2741773462,0.3149415779,0.6879947484,-0.1804871342
/articles/crypto-winter-is-coming/,132,-0.3162254504,-0.02490491964,0.5733226171,-0.2269170057,0.4679489716
/articles/healthtech-medoma-seed-round/,132,-0.05203982901,1.193963931,-0.0063225576,-1,-0.2966077844
